_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
98.7420759437837,3101,0.0038129164967640105,-1.1774160031068805,0.9450316299362777,0.040349498666264014,-0.028764453,-2.5352674,2.6113255,0.3964075,-1.2373204685922415e-16,-3.858926165164696,3.583320801973569,0.9999859021809526,0.21349374813721167,-0.011179374615947356,0.5751056087581342,0.019295938974978936,20,-0.01760611,7.378475,0.01003208,1.5,1.0,0.016349554775057475,0.1861444114469747,-1.0055470071256454
106.65299353610332,3448,0.013382419515212848,-1.0760408761363178,0.9122021547003083,0.04580775542478082,-0.0076917987,-3.290169,2.5948367,0.39329275,-1.648591034246172e-17,-3.2906320024071083,2.3710358064443025,0.9999716622898478,0.23388229540443492,-0.008990471776384193,0.5860585666649494,0.022223728284936944,40,-0.005746448,7.3848557,0.004874929,1.5,1.0,0.019378993779154162,0.13518370775418953,0.04329229102944676
101.84970966102557,3217,0.011963055502436133,-1.0888643733012884,0.8611630206624531,0.04441609101016009,0.0030526312,-2.49084,2.5246582,0.40135744,6.626136796022072e-18,-3.528810701773258,2.02572308213957,0.9999732288248414,0.21530406944843872,-0.010987785897331862,0.5446351617253358,0.018367817981062733,60,-0.0092543475,7.3751507,0.007334177,2.25,1.0,0.01323209356047408,0.279614381824993,0.21171811948132502
111.27734154186638,3441,0.012520669787231148,-1.0988583767769968,0.7653172557558782,0.04077986255721295,0.00086664147,-2.698102,2.3462706,0.4015042,-3.303889500773497e-17,-3.545882238379037,2.041483987496572,0.9999752721333575,0.2394981753510627,-0.010069883016837977,0.6418454579398151,0.023501600531147922,80,-0.00512415,7.364552,0.00297341,2.25,1.0,0.02068200543586813,0.12444808636921101,-0.003699574661089944
113.40470395433915,3517,0.013374641079921222,-1.151010601050458,0.9354502771240518,0.04401853104002126,0.0008312843,-2.795372,2.368146,0.40105388,1.6162473375265286e-17,-3.680970920090662,2.2572182548152915,0.9999751717992981,0.2533724291823424,-0.012425991688087622,0.6008472093221011,0.028713322445690265,100,-0.0048598535,7.352824,0.0026253127,2.25,1.0,0.02631115395674039,0.11037512890031043,0.013110036860509489
96.55291686684866,2975,-0.0010653681769506674,-1.1613288621231386,0.7368208283342137,0.043205536935918755,0.0012045173,-2.568566,2.4675734,0.39659983,2.866054732477715e-17,-3.9655636254974427,2.0549551974985394,0.9999788508739974,0.21473843968188155,-0.009912848048319583,0.5709049842382566,0.0199236194184113,120,-0.007027869,7.3473406,0.0036506702,2.25,1.0,0.019101659687581974,0.07945692676495952,0.0738430345090425
113.16935593535672,3515,0.010681534798023954,-1.16101078318224,0.8978669645902136,0.04524302000052059,0.0016942438,-2.4727583,2.841418,0.40646672,2.83004219079414e-17,-4.067222318826523,2.5769367114536386,0.999978384176121,0.24235769475325816,-0.010779225785235987,0.5999520357005474,0.022844764994151535,140,-0.005923885,7.3428555,0.0031243488,2.25,1.0,0.019408251233261346,0.15727043300167443,-0.06794421530609718
101.67319046687415,3154,0.0059076190097088355,-1.1647551955832964,0.7582969833975094,0.04675929744047355,-0.007157491,-2.6433978,2.5416048,0.40308547,1.8022643900065953e-17,-3.746558830365379,2.0239091705243792,0.9999751114443219,0.23294991332193718,-0.030271874451836045,0.5803749622953458,0.023282534821813538,160,-0.0062873038,7.3723693,0.0038005929,2.25,1.0,0.019568882926273335,0.16023276313297186,0.06672163539647269
98.92260195435749,3106,0.00491089033800852,-1.1407679971704046,0.9522022734685403,0.04794202057924166,0.00014575665,-2.8847866,2.4741683,0.40334827,-9.150582559692211e-18,-3.5686355880386547,2.1835998007956174,0.9999771370124536,0.2183568119918973,-0.009650593532125648,0.59024678098753,0.020957337048355874,180,-0.005608069,7.3571324,0.0026832554,2.25,1.0,0.016644647688315004,0.21295849278080659,0.07969415863363394
130.70864319860698,3999,0.012563556400789258,-1.1594356121949416,1.0403748160927626,0.044662411236760784,-4.41912e-06,-2.8560286,2.4167953,0.40162238,1.4214408317281326e-17,-4.458278266446516,1.916943719670112,0.9999768587130963,0.2778941512868678,-0.02464347950064839,0.627499426720643,0.031043225061041357,200,-0.0046415622,7.3465676,0.0021039755,2.25,1.0,0.027670545206582728,0.13265348861910264,0.0763052509121428
